id,school_id,Number of Started Assigned Learning Activities,Number of Completed Assigned Learning Activities,Ratio of Completed Learning Activities to Assigned Learning Activities,Total Time in Completed Learning Activities,Average Time in Completed Learning Activities,Number of Exercise Activities,Number of Engagement Activities,Number of Comunication Activities,Number of Video Activities,Number of Game Activities,Number of Free Learning Activities,Number of Unique Free Learning Activities,Number of Started Learning Tracks,Number of Completed Learning Tracks,Total Time in Completed Learning Tracks,Average Time in Completed Learning Tracks,Number of Language Learning Tracks Started,Number of STEM Learning Tracks Started,Number of Music Learning Tracks Started,Number of Religion Learning Tracks Started,Number of Problems,Average Difficulty Rating,Average Fun Rating
2b02b3cc-961f-45d4-87b9-c2fbc1d25339,4,48,45,0.5232558139534884,62 days 21:55:56.719778,1 days 09:33:14.593772844,30,13,1,4,0,0,0,6,4,46 days 20:27:11.021000,11 days 17:06:47.755250,6,0,0,0,1,,3.6285714285714286
91e01e0e-ad9a-4a41-a271-4f865b007a80,4,9,8,0.2222222222222222,0 days 01:22:43.723870,0 days 00:10:20.465483750,2,6,1,0,0,0,0,4,3,0 days 00:54:38.236000,0 days 00:18:12.745333333,4,0,0,0,0,,3.3333333333333335
287d9f81-b411-4858-8838-ed57fdbd6f92,4,9,8,0.2222222222222222,0 days 01:17:50.034121,0 days 00:09:43.754265125,2,6,1,0,0,0,0,4,3,0 days 00:46:33.058000,0 days 00:15:31.019333333,4,0,0,0,0,,
5eb57b9b-269d-44d5-94bc-001cae0ceff3,4,16,15,0.4166666666666667,0 days 01:19:11.952382,0 days 00:05:16.796825466,8,7,1,0,0,0,0,4,2,0 days 00:34:54.130000,0 days 00:17:27.065000,4,0,0,0,0,,4.0
1f820731-d07e-456e-8c0d-8a92ad0bb805,4,7,5,0.1388888888888889,0 days 00:32:41.413571,0 days 00:06:32.282714200,1,5,1,0,0,0,0,4,2,0 days 00:33:32.897000,0 days 00:16:46.448500,4,0,0,0,0,,4.0
15273a77-2617-4a4f-bc93-5bd5e5ee3f13,4,2,1,,0 days 00:30:58.817395,0 days 00:30:58.817395,0,2,0,0,0,0,0,2,1,0 days 00:31:12.609000,0 days 00:31:12.609000,2,0,0,0,0,,
8ece32ef-0ea2-4a23-b675-97fd3ebc1323,4,7,6,0.16666666666666666,0 days 01:09:56.907398,0 days 00:11:39.484566333,2,5,0,0,0,0,0,3,1,0 days 00:33:31.243000,0 days 00:33:31.243000,3,0,0,0,0,,3.2
668cbcec-7c0e-413d-add6-ddc81e019666,4,11,10,0.2777777777777778,0 days 01:21:03.521741,0 days 00:08:06.352174100,3,7,1,0,0,1,1,4,2,0 days 00:35:10.857000,0 days 00:17:35.428500,4,0,0,0,0,,4.625
4c8f9d3a-4fbf-4a60-a4ea-cd5123736d4e,4,6,6,0.16666666666666666,0 days 01:27:48.925953,0 days 00:14:38.154325500,1,4,1,0,0,0,0,4,2,0 days 00:49:10.184000,0 days 00:24:35.092000,3,0,0,0,0,,5.0
fff01c62-e72e-4050-9efa-45f65108f69b,4,8,8,0.2222222222222222,0 days 01:26:14.313777,0 days 00:10:46.789222125,2,5,1,0,0,0,0,4,3,0 days 00:37:33.027000,0 days 00:12:31.009000,4,0,0,0,0,,3.75
dc00606d-6d5a-480b-a468-52395ce5c5a6,4,13,12,0.3333333333333333,0 days 01:19:18.079286,0 days 00:06:36.506607166,7,5,1,0,0,0,0,2,1,0 days 00:35:36.079000,0 days 00:35:36.079000,2,0,0,0,0,,4.111111111111111
b8b35532-24ac-4e3b-b1ec-c77ef501cd52,4,9,7,0.19444444444444445,0 days 01:03:19.933081,0 days 00:09:02.847583,2,6,1,0,0,3,2,3,1,0 days 00:31:44.627000,0 days 00:31:44.627000,3,0,0,0,0,,3.4
fffa0435-8827-4220-b54b-ededf6093c22,4,11,9,0.25,0 days 01:04:03.680035,0 days 00:07:07.075559444,3,7,1,0,0,0,0,4,2,0 days 00:32:32.561000,0 days 00:16:16.280500,4,0,0,0,0,,4.666666666666667
bd3a64ae-bd6c-4bc2-9012-fdafa6416014,4,11,10,0.2777777777777778,0 days 01:08:54.745913,0 days 00:06:53.474591300,3,7,1,0,0,0,0,4,3,0 days 00:40:40.734000,0 days 00:13:33.578000,4,0,0,0,0,,4.4
fe73896e-dd58-4600-8cb7-733d44ef7c86,4,9,7,0.19444444444444445,0 days 01:18:37.618907,0 days 00:11:13.945558142,2,6,1,0,0,0,0,4,2,0 days 00:33:59.797000,0 days 00:16:59.898500,4,0,0,0,0,,2.5
10e4964c-967c-48b3-a870-b2d62a87e589,4,9,8,0.2222222222222222,0 days 01:08:20.745863,0 days 00:08:32.593232875,2,6,1,0,0,0,0,3,1,0 days 00:28:21.519000,0 days 00:28:21.519000,3,0,0,0,0,,3.75
a44e564f-0c85-4e93-8675-bfbc9ae3c124,4,5,3,0.08333333333333333,0 days 00:59:08.951623,0 days 00:19:42.983874333,2,2,1,0,0,1,1,3,1,0 days 00:30:49.178000,0 days 00:30:49.178000,3,0,0,0,0,,5.0
1772b2b9-e08a-4a87-9ffe-9f50df35e38e,4,4,4,0.1111111111111111,0 days 00:59:00.037154,0 days 00:14:45.009288500,1,2,1,0,0,0,0,2,1,0 days 00:39:57.613000,0 days 00:39:57.613000,2,0,0,0,0,,4.0
6122978c-a6a0-4f5a-b009-9dbd060ee354,4,10,8,0.2222222222222222,0 days 01:14:09.980256,0 days 00:09:16.247532,3,6,1,0,0,0,0,3,1,0 days 00:34:15.100000,0 days 00:34:15.100000,3,0,0,0,0,,4.0
325939ca-defc-42fa-beee-16dfe64fd968,4,37,36,0.5538461538461539,44 days 05:59:45.512776,1 days 05:29:59.597577111,21,12,1,3,0,0,0,5,4,68 days 19:54:30.194000,17 days 04:58:37.548500,5,0,0,0,6,,3.8275862068965516
a8df34f0-b217-4634-8114-9f747009ad6c,4,37,36,0.5538461538461539,19 days 05:07:27.586837,0 days 12:48:32.432967694,21,12,1,3,0,0,0,5,3,0 days 00:17:45.825000,0 days 00:05:55.275000,5,0,0,0,1,,5.0
2049a49f-0045-4601-b24d-26f83ef254fe,4,38,36,0.5538461538461539,7 days 01:16:56.734639,0 days 04:42:08.242628861,22,12,1,3,0,0,0,5,3,56 days 00:49:58.752000,18 days 16:16:39.584000,5,0,0,0,0,,4.833333333333333
ca418a88-024b-42d5-ba49-60476bb5a102,4,9,8,0.2222222222222222,0 days 01:16:33.815888,0 days 00:09:34.226986,2,6,1,0,0,0,0,3,1,0 days 00:32:54.258000,0 days 00:32:54.258000,3,0,0,0,0,,3.2
c01ae51e-e8d1-4d7d-a431-8c0a7987b06a,4,28,26,0.7222222222222222,103 days 04:34:24.747263,3 days 23:15:10.182587038,17,8,1,2,0,0,0,3,1,0 days 00:12:08.517000,0 days 00:12:08.517000,3,0,0,0,0,,4.318181818181818
57d7de05-ce89-4e1c-8c33-cd623a1c7481,4,4,4,0.1111111111111111,0 days 00:01:06.968252,0 days 00:00:16.742063,1,2,1,0,0,0,0,1,0,,,1,0,0,0,0,,4.666666666666667
64df410b-79c0-492f-9161-c0e598b5658a,4,52,52,0.8,282 days 13:45:17.277354,5 days 10:25:06.101487576,35,13,1,3,0,0,0,5,5,109 days 03:05:31.422000,21 days 19:49:06.284400,5,0,0,0,0,,3.477272727272727
dd47538b-3c5a-4111-8dc3-2a70f3e07fab,4,25,23,0.6388888888888888,40 days 19:43:52.541934,1 days 18:35:49.240953652,14,9,1,1,0,0,0,5,3,0 days 00:20:57.886000,0 days 00:06:59.295333333,4,0,0,0,17,,4.470588235294118
71659f2c-ece6-48d4-a421-8abd832a8458,4,50,50,0.7692307692307693,56 days 00:11:04.697644,1 days 02:53:01.293952880,33,13,1,3,0,0,0,5,5,69 days 01:02:28.656000,13 days 19:24:29.731200,5,0,0,0,1,,4.214285714285714
8ad36536-dcc2-4539-8368-7f9203ec698c,4,38,38,0.5846153846153846,18 days 16:31:38.704466,0 days 11:48:12.071170157,22,12,1,3,0,0,0,5,4,62 days 18:15:57.030000,15 days 16:33:59.257500,5,0,0,0,0,,4.225806451612903
711a6101-6b9c-42a3-85e4-203c138ead52,4,36,34,0.5483870967741935,24 days 22:04:08.590106,0 days 17:35:24.958532529,21,11,1,3,0,0,0,4,2,76 days 02:16:27.401000,38 days 01:08:13.700500,4,0,0,0,0,,4.777777777777778
84b9ed1f-6ef3-414d-8731-d8568ab6de7b,4,33,31,0.5,37 days 10:30:20.640366,1 days 04:59:02.601302129,20,10,1,2,0,0,0,5,3,70 days 00:31:39.914000,23 days 08:10:33.304666666,5,0,0,0,0,,3.76
e390f0fb-b6dc-42d2-a10f-0f1b79db1b8a,4,43,42,0.6461538461538462,33 days 13:27:48.818618,0 days 19:10:39.733776619,26,13,1,3,0,0,0,5,3,49 days 23:05:53.098000,16 days 15:41:57.699333333,5,0,0,0,2,,4.857142857142857
e0efb901-cbd0-4f9c-a797-be3a857e8770,4,48,48,0.7384615384615385,81 days 06:44:11.894051,1 days 16:38:25.247792729,31,13,1,3,0,0,0,5,4,46 days 20:08:21.599000,11 days 17:02:05.399750,5,0,0,0,2,,4.525
7fb05687-edd0-4785-a0f3-85f5cadfcca2,4,37,36,0.5538461538461539,44 days 05:44:12.534322,1 days 05:29:33.681508944,21,12,1,3,0,0,0,5,4,62 days 18:01:39.174000,15 days 16:30:24.793500,5,0,0,0,0,,4.827586206896552
0dabd4de-daf1-4595-aa66-9401b592d2d3,4,43,43,0.6615384615384615,7 days 10:17:01.946510,0 days 04:08:46.091779302,26,13,1,3,0,0,0,5,4,56 days 00:13:55.294000,14 days 00:03:28.823500,5,0,0,0,0,,4.685714285714286
3fe7926a-8afb-4af7-a5f0-1b8e63b01746,5,11,10,0.35714285714285715,0 days 00:19:56.903827,0 days 00:01:59.690382700,6,0,4,0,1,0,0,3,0,,,0,2,0,0,0,1.75,3.0
10340563-45ec-425b-8cfa-84ec90ab81fd,5,22,20,0.31746031746031744,13 days 23:30:07.251903,0 days 16:46:30.362595150,16,0,6,0,0,0,0,2,1,7 days 00:02:23.635000,7 days 00:02:23.635000,0,2,0,0,2,1.875,3.875
86c186ff-cf71-4aef-926b-d1e60c6cc08b,5,20,19,0.30158730158730157,0 days 00:22:00.491340,0 days 00:01:09.499544210,15,0,5,0,0,0,0,2,0,,,0,2,0,0,0,2.2857142857142856,3.0
d0858506-7f21-4f0a-94de-42aab28450a5,5,2,2,1.0,0 days 01:16:02.350960,0 days 00:38:01.175480,1,0,0,0,1,0,0,1,0,,,0,1,0,0,0,1.5,4.0
77048d02-65dd-4b3b-a48c-7f69c9174b4e,5,2,1,0.5,0 days 00:01:28.066977,0 days 00:01:28.066977,1,0,0,0,1,0,0,1,0,,,0,1,0,0,0,1.0,3.0
6bc36041-0d43-4e3b-a246-33d9820c43d9,5,18,18,0.2857142857142857,7 days 00:06:56.089985,0 days 09:20:23.116110277,14,0,4,0,0,0,0,2,0,,,0,2,0,0,0,2.25,3.875
ba1f517f-77ee-44bf-963c-785f34a31094,5,2,1,0.5,0 days 00:01:05.430316,0 days 00:01:05.430316,1,0,0,0,1,0,0,1,0,,,0,1,0,0,0,3.0,4.0
2a2b9c55-58ac-48b2-9e28-fdaebe3f85b1,5,65,62,0.9538461538461539,6 days 23:52:18.135943,0 days 02:42:27.389289403,41,0,23,0,1,0,0,3,2,14 days 00:08:41.502000,7 days 00:04:20.751000,0,3,0,0,0,2.3181818181818183,3.5681818181818183
1a536552-1b2d-4432-99f6-8102ba5651d1,5,15,5,0.13513513513513514,0 days 00:07:28.144931,0 days 00:01:29.628986200,13,0,2,0,0,0,0,1,0,,,0,1,0,0,0,1.0,3.0
02207fc3-a4e0-4990-a19b-3c9db5c1def9,5,2,1,0.5,0 days 00:02:44.960044,0 days 00:02:44.960044,1,0,0,0,1,0,0,1,0,,,0,1,0,0,0,2.0,4.0
56c1e935-cbbe-40fb-9d8d-631c59948b80,5,2,1,0.5,0 days 00:02:24.428361,0 days 00:02:24.428361,1,0,0,0,1,0,0,1,0,,,0,1,0,0,0,2.0,4.0
8737f620-f580-485b-b75c-2920c277b6f3,5,13,12,0.32432432432432434,0 days 00:09:37.175226,0 days 00:00:48.097935500,10,0,3,0,0,0,0,1,0,,,0,1,0,0,0,2.0,3.0
9c894ead-8a3d-4207-91ed-b899a02ba28e,5,2,2,1.0,0 days 00:02:19.041411,0 days 00:01:09.520705500,1,0,0,0,1,0,0,1,0,,,0,1,0,0,0,1.0,4.0
824a380a-e8d7-4ba2-8da1-85f18c4dc168,5,67,67,1.0307692307692307,13 days 23:51:11.450819,0 days 05:00:45.842549537,41,1,24,0,1,0,0,3,3,14 days 00:03:22.026000,4 days 16:01:07.342000,0,3,0,0,0,1.297872340425532,4.680851063829787
22bb1b31-fa2a-47c8-9b74-43474a1a5152,5,3,3,1.5,0 days 01:17:55.562308,0 days 00:25:58.520769333,1,1,0,0,1,0,0,1,1,0 days 01:18:41.011000,0 days 01:18:41.011000,0,1,0,0,0,2.5,4.0
9a3c0f81-65c0-45cb-924a-77286002e89f,5,22,19,0.30158730158730157,14 days 00:21:28.852491,0 days 17:42:10.992236368,16,0,6,0,0,2,2,2,2,7 days 00:28:40.635000,3 days 12:14:20.317500,0,2,0,0,0,2.111111111111111,1.6666666666666667
818f450c-78db-4edc-abb4-dd1e0de535e0,5,0,0,,,,0,0,0,0,0,5,3,0,0,,,0,0,0,0,0,,
3d2fc613-0c29-4971-8782-54b4b1ef9053,5,13,12,0.32432432432432434,0 days 00:29:53.129046,0 days 00:02:29.427420500,10,0,3,0,0,0,0,2,0,,,0,1,0,0,2,2.0,3.8
7164ae4a-6dcd-4c8a-a7f0-370bf81e007e,5,17,16,0.25396825396825395,0 days 00:11:04.186530,0 days 00:00:41.511658125,13,0,4,0,0,0,0,2,0,,,0,2,0,0,0,1.6666666666666667,4.166666666666667
3441dee9-7c4f-43f6-9887-272375895d2d,5,38,37,1.0,7 days 00:00:03.987770,0 days 04:32:26.053723513,25,0,13,0,0,0,0,1,0,,,0,1,0,0,1,2.2916666666666665,2.9583333333333335
f6b14752-5bf0-49bf-8468-359e4f521059,5,19,18,0.46153846153846156,0 days 00:31:31.763611,0 days 00:01:45.097978388,14,1,3,0,1,0,0,2,1,0 days 00:14:37.358000,0 days 00:14:37.358000,0,2,0,0,0,1.7272727272727273,3.727272727272727
caf7c939-e755-472c-a9b7-3a6482c476df,5,7,6,0.375,1 days 05:06:07.642261,0 days 04:51:01.273710166,2,1,2,0,2,0,0,2,1,1 days 05:06:51.085000,1 days 05:06:51.085000,0,2,0,0,1,2.0,3.0
99376472-12a9-4c94-9f87-6b6a3d5cd14b,5,4,3,1.5,0 days 00:14:54.157977,0 days 00:04:58.052659,1,1,0,0,2,0,0,1,1,0 days 00:15:55.671000,0 days 00:15:55.671000,0,1,0,0,0,2.0,5.0
f9e59830-3b5f-44c3-bc3e-c8fcb9906f09,5,36,31,0.7948717948717948,0 days 00:34:48.625266,0 days 00:01:07.375008580,22,0,13,0,1,0,0,2,0,,,0,2,0,0,0,1.7058823529411764,4.352941176470588
32cf2be1-a9f8-411b-9955-57b7ff03e8ab,5,24,22,0.3384615384615385,0 days 00:22:10.364682,0 days 00:01:00.471121909,17,1,5,0,1,0,0,3,1,0 days 00:04:36.907000,0 days 00:04:36.907000,0,3,0,0,0,2.2857142857142856,4.0
c3c0dffc-d230-478f-a6f0-6a46e1bcb909,6,13,12,0.8571428571428571,2 days 22:20:49.828543,0 days 05:51:44.152378583,10,3,0,0,0,0,0,2,1,2 days 22:27:18.248000,2 days 22:27:18.248000,2,0,0,0,0,3.5454545454545454,2.6363636363636362
a54f5fcc-8187-4239-b4b5-135c4cdb892d,6,15,14,1.0,2 days 22:40:06.711441,0 days 05:02:51.907960071,10,5,0,0,0,0,0,2,1,2 days 22:26:29.347000,2 days 22:26:29.347000,2,0,0,0,5,3.4615384615384617,4.076923076923077
2e617433-7e25-4ebc-ad1b-5712c8a8d1c8,6,16,16,1.1428571428571428,0 days 00:40:35.170862,0 days 00:02:32.198178875,11,5,0,0,0,0,0,2,2,2 days 22:40:07.876000,1 days 11:20:03.938000,2,0,0,0,0,3.6,3.0
feb649bd-cdfb-4e75-8e28-b0c0ac04fe15,6,16,15,1.0714285714285714,0 days 01:10:15.747744,0 days 00:04:41.049849600,11,5,0,0,0,0,0,2,1,3 days 00:58:01.042000,3 days 00:58:01.042000,2,0,0,0,0,2.9285714285714284,3.142857142857143
d1ece3c6-b4e4-4e3f-b437-296a209a68d7,6,16,16,1.1428571428571428,0 days 01:01:12.159794,0 days 00:03:49.509987125,11,5,0,0,0,0,0,2,2,3 days 01:33:46.853000,1 days 12:46:53.426500,2,0,0,0,0,2.8666666666666667,3.2
45f4f2ac-4f73-4dab-a2e6-075529c98727,6,16,16,1.1428571428571428,3 days 01:20:19.226410,0 days 04:35:01.201650625,11,5,0,0,0,0,0,2,2,3 days 01:28:02.850000,1 days 12:44:01.425000,2,0,0,0,0,2.1333333333333333,3.533333333333333
b07379b3-a86b-4e91-9a60-acda709144d4,6,12,3,0.21428571428571427,0 days 00:16:16.778873,0 days 00:05:25.592957666,11,1,0,0,0,0,0,2,2,0 days 01:19:26.183000,0 days 00:39:43.091500,2,0,0,0,0,3.0,3.0
52107934-923b-41a6-a218-99f059dab1d8,6,13,12,0.8571428571428571,0 days 01:00:32.231557,0 days 00:05:02.685963083,8,5,0,0,0,0,0,2,1,3 days 01:13:17.701000,3 days 01:13:17.701000,2,0,0,0,0,3.6363636363636362,3.0
29b6c943-a7c2-4317-bd3d-de3606ae2741,6,16,16,1.1428571428571428,3 days 00:58:37.837989,0 days 04:33:39.864874312,11,5,0,0,0,0,0,2,2,3 days 01:11:42.154000,1 days 12:35:51.077000,2,0,0,0,1,3.466666666666667,2.3333333333333335
7c93a3c9-9821-4146-b070-b8f9956c8672,6,8,8,0.8,0 days 00:31:56.790264,0 days 00:03:59.598783,5,3,0,0,0,0,0,1,0,,,1,0,0,0,0,2.6,3.2
66411e3a-9676-451f-ad3b-64acc66ca8e1,6,16,15,1.0714285714285714,0 days 00:37:30.689022,0 days 00:02:30.045934800,11,5,0,0,0,0,0,2,1,3 days 00:57:20.055000,3 days 00:57:20.055000,2,0,0,0,0,2.9285714285714284,3.5
70e565f4-7a22-4433-a20b-14ef4ac5eee9,6,12,2,0.14285714285714285,0 days 00:00:00.543491,0 days 00:00:00.271745500,10,2,0,0,0,0,0,2,2,3 days 01:29:11.666000,1 days 12:44:35.833000,2,0,0,0,0,,
331bd0b6-101c-4884-8cc5-71ccd9562368,6,15,14,1.0,0 days 00:51:05.066768,0 days 00:03:38.933340571,11,4,0,0,0,0,0,2,2,3 days 01:10:46.321000,1 days 12:35:23.160500,2,0,0,0,1,3.272727272727273,2.909090909090909
870a6b5d-1fe2-4b91-864b-3ebfa37516c4,6,16,16,1.1428571428571428,0 days 00:53:20.740680,0 days 00:03:20.046292500,11,5,0,0,0,0,0,2,2,0 days 01:13:35.583000,0 days 00:36:47.791500,2,0,0,0,0,3.1333333333333333,2.933333333333333
b9b472b9-0c04-419c-b0a9-1f482639d3f9,6,16,16,1.1428571428571428,0 days 01:02:17.183479,0 days 00:03:53.573967437,11,5,0,0,0,0,0,2,2,3 days 01:19:35.551000,1 days 12:39:47.775500,2,0,0,0,0,3.2666666666666666,2.8666666666666667
071ef26a-4bec-4330-b809-81ba434bac62,6,9,4,0.4,0 days 00:03:28.951860,0 days 00:00:52.237965,7,2,0,0,0,0,0,1,1,0 days 00:46:10.652000,0 days 00:46:10.652000,1,0,0,0,0,3.0,2.0
c4864fc4-5e17-4f36-9e76-3e85023fc69d,6,11,5,0.35714285714285715,0 days 00:36:06.645205,0 days 00:07:13.329041,10,1,0,0,0,0,0,2,2,0 days 01:26:08.858000,0 days 00:43:04.429000,2,0,0,0,0,3.25,3.75
73747cdd-577a-41fc-b4ae-128d1aa0b98a,6,16,16,1.1428571428571428,2 days 22:26:27.347861,0 days 04:24:09.209241312,11,5,0,0,0,0,0,2,2,2 days 22:34:13.461000,1 days 11:17:06.730500,2,0,0,0,0,3.0,3.7333333333333334
52173e1b-f4b5-43f3-8593-7f5a929619dc,6,16,16,1.1428571428571428,2 days 22:28:29.396518,0 days 04:24:16.837282375,11,5,0,0,0,0,0,2,2,2 days 22:40:41.490000,1 days 11:20:20.745000,2,0,0,0,0,3.2857142857142856,2.357142857142857
edd224b5-ff46-4e4b-a00a-ad0c17762d67,6,16,16,1.1428571428571428,2 days 22:32:09.920593,0 days 04:24:30.620037062,11,5,0,0,0,0,0,2,2,2 days 22:38:35.142000,1 days 11:19:17.571000,2,0,0,0,0,2.933333333333333,2.933333333333333
e546aa81-be93-4b9a-b3a9-8a9e451d7302,6,16,15,1.0714285714285714,0 days 01:22:57.376352,0 days 00:05:31.825090133,11,5,0,0,0,0,0,2,2,0 days 01:24:46.363000,0 days 00:42:23.181500,2,0,0,0,0,2.4285714285714284,3.2857142857142856
74aeb793-1b41-4172-9b42-353250a74140,6,16,16,1.1428571428571428,3 days 00:12:32.455303,0 days 04:30:47.028456437,11,5,0,0,0,0,0,2,2,3 days 00:26:08.065000,1 days 12:13:04.032500,2,0,0,0,0,1.9333333333333333,3.1333333333333333
8c829d83-b07f-4853-b594-544086a2e2ba,6,11,1,0.07142857142857142,0 days 00:00:00.193733,0 days 00:00:00.193733,10,1,0,0,0,0,0,2,2,3 days 00:59:17.823000,1 days 12:29:38.911500,2,0,0,0,0,,
cd6ddd46-9d32-4936-b8e7-61c3f6c5e4bf,6,16,16,1.1428571428571428,0 days 00:44:54.502021,0 days 00:02:48.406376312,11,5,0,0,0,0,0,2,2,3 days 00:14:13.144000,1 days 12:07:06.572000,2,0,0,0,1,3.466666666666667,3.6666666666666665
2be0ee5a-e2da-4445-acee-86d4ad4b5da8,6,16,14,1.0,0 days 00:45:52.625739,0 days 00:03:16.616124214,11,5,0,0,0,0,0,2,2,3 days 00:29:56.067000,1 days 12:14:58.033500,2,0,0,0,0,2.3846153846153846,3.0
d4c949e4-59e1-4003-994d-cd9153999d97,6,16,15,1.0714285714285714,0 days 00:32:09.345233,0 days 00:02:08.623015533,11,5,0,0,0,0,0,2,1,3 days 00:06:10.563000,3 days 00:06:10.563000,2,0,0,0,0,2.6923076923076925,3.6153846153846154
5accf902-89cd-4b4d-bd10-0d5dfc13832c,6,16,15,1.0714285714285714,0 days 00:23:03.306408,0 days 00:01:32.220427200,11,5,0,0,0,0,0,2,1,3 days 00:06:00.247000,3 days 00:06:00.247000,2,0,0,0,0,2.357142857142857,2.642857142857143
5f20eedc-d591-47cd-94bb-a51a5c7a2a88,6,16,16,1.1428571428571428,2 days 22:39:39.753639,0 days 04:24:58.734602437,11,5,0,0,0,0,0,2,1,2 days 22:15:22.620000,2 days 22:15:22.620000,2,0,0,0,0,2.7857142857142856,3.2857142857142856
b5c8797c-bced-4a1c-8bd1-ff79b07ec125,6,2,2,0.2,2 days 23:53:58.438347,1 days 11:56:59.219173500,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.0,5.0
8baa9e6b-42d4-4bc2-882d-452a24993f93,6,16,16,1.1428571428571428,2 days 22:27:43.512922,0 days 04:24:13.969557625,11,5,0,0,0,0,0,2,2,2 days 22:46:39.548000,1 days 11:23:19.774000,2,0,0,0,0,3.4,3.2
f454adb6-7606-488f-b69d-c1ccf4b72837,6,16,15,1.0714285714285714,2 days 22:49:06.919104,0 days 04:43:16.461273600,11,5,0,0,0,0,0,2,1,2 days 22:19:45.371000,2 days 22:19:45.371000,2,0,0,0,0,3.6153846153846154,2.4615384615384617
ab63cccd-88ac-45e8-a07b-dcd8cc1c8682,6,15,15,1.0714285714285714,0 days 00:52:16.742730,0 days 00:03:29.116182,11,4,0,0,0,0,0,2,2,2 days 22:51:10.604000,1 days 11:25:35.302000,2,0,0,0,0,3.857142857142857,2.642857142857143
0d199402-32f1-4d63-9972-0a1731956de4,6,16,16,1.1428571428571428,2 days 22:38:42.714672,0 days 04:24:55.169667,11,5,0,0,0,0,0,2,2,2 days 22:44:21.061000,1 days 11:22:10.530500,2,0,0,0,1,2.533333333333333,3.8666666666666667
7bf27e80-a9b8-4a48-a83d-30248300db1a,6,16,16,1.1428571428571428,2 days 22:50:08.749012,0 days 04:25:38.046813250,11,5,0,0,0,0,0,2,2,2 days 23:01:19.703000,1 days 11:30:39.851500,2,0,0,0,0,2.933333333333333,2.933333333333333
c4f2592c-c634-4a76-a3d5-061c486098b1,6,11,11,1.1,0 days 00:34:28.234119,0 days 00:03:08.021283545,7,4,0,0,0,0,0,1,1,0 days 00:39:37.891000,0 days 00:39:37.891000,1,0,0,0,0,2.4,3.6
e0393506-af3c-499c-9e39-d7fe803a8878,6,14,13,0.9285714285714286,2 days 22:50:41.932174,0 days 05:26:58.610167230,10,4,0,0,0,0,0,2,1,2 days 22:33:34.846000,2 days 22:33:34.846000,2,0,0,0,0,4.083333333333333,5.0
33744e0b-03a2-4f66-9562-b2aa3d826fca,6,16,15,1.0714285714285714,3 days 00:25:11.976210,0 days 04:49:40.798414,11,5,0,0,0,0,0,2,1,3 days 00:06:17.121000,3 days 00:06:17.121000,2,0,0,0,0,2.923076923076923,2.769230769230769
7200bc22-f8b2-4f26-a65a-e1c02a8cb24f,6,16,16,1.1428571428571428,0 days 01:15:34.602872,0 days 00:04:43.412679500,11,5,0,0,0,0,0,2,2,0 days 01:25:26.342000,0 days 00:42:43.171000,2,0,0,0,0,2.533333333333333,4.0
c6a1405d-b623-48a4-949b-bbe8eca66a3a,6,13,12,0.8571428571428571,0 days 00:43:36.871236,0 days 00:03:38.072603,8,5,0,0,0,0,0,2,2,0 days 00:57:15.828000,0 days 00:28:37.914000,2,0,0,0,0,2.8181818181818183,3.0
da8ee551-e85c-4169-8e06-a9fda411f065,6,1,1,0.1,0 days 00:00:05.316641,0 days 00:00:05.316641,0,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
856463be-0ce0-4781-ab55-d648af61e9cc,6,11,11,1.1,0 days 00:25:14.100695,0 days 00:02:17.645517727,7,4,0,0,0,0,0,1,1,0 days 00:30:17.106000,0 days 00:30:17.106000,1,0,0,0,0,2.888888888888889,4.777777777777778
14803561-ea73-4c2c-9380-02e34f33e73c,6,10,10,1.0,0 days 00:00:02.717815,0 days 00:00:00.271781500,6,4,0,0,0,0,0,2,1,0 days 00:01:24.613000,0 days 00:01:24.613000,1,0,0,0,0,1.3333333333333333,5.0
bdcd2e6f-4756-48d2-a4b2-f4cdf7f9cfc9,6,2,1,0.1,0 days 00:00:19.294559,0 days 00:00:19.294559,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,1.0,5.0
85bb3801-986e-41f5-8bc1-5b75545809b2,6,2,1,0.1,0 days 00:00:00.164049,0 days 00:00:00.164049,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
df394219-c671-4e8c-bdd8-9c2ea34174ff,6,8,6,0.6,0 days 01:00:57.956995,0 days 00:10:09.659499166,5,3,0,0,0,0,0,2,0,,,1,0,0,0,0,1.0,5.0
61611c22-ea86-413f-bf69-e7969566cfcb,6,15,14,1.0,12 days 18:00:20.658136,0 days 21:51:27.189866857,10,5,0,0,0,0,0,2,1,13 days 00:33:48.091000,13 days 00:33:48.091000,2,0,0,0,0,2.4615384615384617,3.769230769230769
7c503356-05ee-453e-9678-93bc0dffbc96,6,16,15,1.0714285714285714,4 days 03:58:49.181481,0 days 06:39:55.278765400,11,5,0,0,0,0,0,2,0,,,2,0,0,0,0,1.1538461538461537,4.846153846153846
f8f1cc13-1487-4141-8835-0412b13f272a,6,5,5,0.5,0 days 00:26:26.968042,0 days 00:05:17.393608400,3,2,0,0,0,0,0,1,0,,,1,0,0,0,0,4.5,1.5
